address,full_address,lat,lon
"4869 DUNDAS ST W","4869 Dundas Street West, Toronto, ON M9A 1B4, Canada",43.65032679999999,-79.527307
"3199 LAKE SHORE BLVD W","3199 Lake Shore Boulevard West, Toronto, ON M8V, Canada",43.5974393,-79.5203064
"2646 EGLINTON AVE E","2646 Eglinton Avenue East, Toronto, ON M1K 2S3, Canada",43.7360647,-79.25118979999999
"742 THE QUEENSWAY","742 The Queensway, Toronto, ON M8Y 1L4, Canada",43.6263395,-79.5025515
"610 BLOOR ST W","610 Bloor Street West, Toronto, ON M6G 1K3, Canada",43.6646307,-79.4135726
"3 MARINE PARADE DR","3 Marine Parade Drive, Toronto, ON M8V 0A2, Canada",43.6303727,-79.476233
"852 MARKHAM RD","852 Markham Road, Toronto, ON M1H 2Y2, Canada",43.76777329999999,-79.2284688
"3270 FINCH AVE E","3270 Finch Avenue East, Toronto, ON M1W, Canada",43.7967235,-79.3159404
"813 ST CLAIR AVE W","813 Saint Clair Avenue West, Toronto, ON M6C, Canada",43.6805679,-79.4307927
"60 ADELAIDE ST E","60 Adelaide Street East, Toronto, ON M5C 1K6, Canada",43.6511789,-79.3749536
"66 NASSAU ST","66 Nassau Street, Toronto, ON M5T, Canada",43.6552077,-79.402607
"1133 QUEEN ST E","1133 Queen Street East, Toronto, ON M4M 2Y7, Canada",43.6622346,-79.3346454
"2570 EGLINTON AVE E","2570 Eglinton Avenue East, Toronto, ON M1K 2R5, Canada",43.73559909999999,-79.2550156
"50 THERMOS RD","50 Thermos Road, Toronto, ON M1L 4W8, Canada",43.73148219999999,-79.28214419999999
"3526 BATHURST ST","3526 Bathurst Street, Toronto, ON M6A 2C7, Canada",43.7293602,-79.43211939999999
"500 LAWRENCE AVE W","500 Lawrence Avenue West, Toronto, ON M6A 3B7, Canada",43.7190369,-79.4308021
"496 LAWRENCE AVE W","496 Lawrence Avenue West, Toronto, ON M6A 3B7, Canada",43.7191075,-79.4305189
"2459 QUEEN ST E","2459 Queen Street East, Toronto, ON M4E 1H7, Canada",43.6734607,-79.28352749999999
"1318 BLOOR ST W","1318 Bloor Street West, Toronto, ON M6H 1P3, Canada",43.6582823,-79.44307309999999
"811 QUEEN ST W","811 Queen Street West, Toronto, ON M6J 1E9, Canada",43.6460908,-79.4090062
"1728 BLOOR ST W","1728 Bloor Street West, Toronto, ON M6P 1B1, Canada",43.6549905,-79.45861579999999
"100 EGLINTON SQ","100 Eglinton Square, Toronto, ON M1L 4T2, Canada",43.72438349999999,-79.3005093
"105 PRINCES BLVD","105 Princes' Boulevard, Toronto, ON M6K 3C3, Canada",43.6343213,-79.41082949999999
"2976 LAKE SHORE BLVD W","2976 Lake Shore Boulevard West, Toronto, ON M8V 1J7, Canada",43.6005662,-79.5068817
"678 KENNEDY RD","678 Kennedy Road, Toronto, ON M1K, Canada",43.7268043,-79.26577809999999
"22 ST CLAIR AVE E","22 Saint Clair Avenue East, Toronto, ON M4T 2T5, Canada",43.6882604,-79.39366749999999
"3583 LAKE SHORE BLVD W","3583 Lake Shore Boulevard West, Etobicoke, ON M8W 1P4, Canada",43.5941406,-79.5343747
"1060 FINCH AVE W","1060 Finch Avenue West, Toronto, ON M3J 2E5, Canada",43.7676026,-79.4725337
"2904 SHEPPARD AVE E","2904 Sheppard Avenue East, Toronto, ON M1T 3J4, Canada",43.7755927,-79.3224202
"1450 LAWRENCE AVE E","1450 Lawrence Avenue East, Toronto, ON M1R 1T6, Canada",43.74265,-79.3107534
"1755 ALBION RD","1755 Albion Road, Toronto, ON M9V 1C3, Canada",43.7439561,-79.6069674
"2385 DUNDAS ST W","2385 Dundas Street West, Toronto, ON M6P 4B2, Canada",43.6575358,-79.45286109999999
"516 MOUNT PLEASANT RD","516 Mount Pleasant Road, Toronto, ON M4S, Canada",43.7019168,-79.3878038
"643 BLOOR ST W","643 Bloor Street West, Toronto, ON M6G 1L2, Canada",43.6642018,-79.41506009999999
"1070 PAPE AVE","1070 Pape Avenue, East York, ON M4K 3W2, Canada",43.6904589,-79.34992799999999
"866 BLOOR ST W","866 Bloor Street West, Toronto, ON M6G 1M2, Canada",43.66220819999999,-79.4246879
"10 COLLEGE ST","10 College Street, Toronto, ON M5G, Canada",43.66136230000001,-79.38369399999999
"180 RIMROCK RD","180 Rimrock Road, North York, ON M3J 3A6, Canada",43.7578332,-79.4654669
"112 HARBORD ST","112 Harbord Street, Toronto, ON M5S 1G6, Canada",43.6627246,-79.4038077
"1258 QUEEN ST E","1258 Queen Street East, Toronto, ON M4L 1C3, Canada",43.6635381,-79.32905939999999
"589 KING ST W","589 King Street West, Toronto, ON M5V 1M5, Canada",43.6442734,-79.40034419999999
"3600 VICTORIA PARK AVE","3600 Victoria Park Avenue, Toronto, ON M1W 3S3, Canada",43.80667469999999,-79.33830499999999
"6620 FINCH AVE W","6620 Finch Avenue West, Toronto, ON M9V 3Z6, Canada",43.7347124,-79.6010975
"2444 FINCH AVE W","2444 Finch Avenue West, Toronto, ON M9M, Canada",43.7499563,-79.55299269999999
"865 WILSON AVE","865 Wilson Avenue, North York, ON M3K 1E6, Canada",43.73092140000001,-79.46527619999999
"732 BROWNS LINE","732 Brown's Line, Toronto, ON M8W 3W1, Canada",43.60780219999999,-79.5479107
"2366 YONGE ST","2366 Yonge Street, Toronto, ON M4P 2E6, Canada",43.70869280000001,-79.3989775
"524 REXDALE BLVD","524 Rexdale Boulevard, Toronto, ON M9W, Canada",43.7194109,-79.6029571
"5088 DUNDAS ST W","5088 Dundas Street West, Toronto, ON M9A 1C2, Canada",43.6450166,-79.53220879999999
"2798 DUNDAS ST W","2798 Dundas Street West, Toronto, ON M6P 2J3, Canada",43.66549089999999,-79.46268979999999
"25 CANTERBURY PL","25 Canterbury Place, Toronto, ON M2N 1X8, Canada",43.7727473,-79.41485639999999
"1216 DUFFERIN ST","1216 Dufferin Street, Toronto, ON M6H 4B7, Canada",43.665878,-79.4380558
"411 HORNER AVE","411 Horner Avenue, Etobicoke, ON M8W 2B2, Canada",43.6033392,-79.5377692
"2187 YONGE ST","2187 Yonge Street, Toronto, ON M4S 2A9, Canada",43.7047562,-79.39789739999999
"382 MAGNETIC DR","382 Magnetic Drive, North York, ON M3H 5S8, Canada",43.7831923,-79.4742607
"404 COLLEGE ST","404 College Street, Toronto, ON M5T 1S9, Canada",43.65691409999999,-79.4061491
"2173 VICTORIA PARK AVE","2173 Victoria Park Avenue, North York, ON M3A 1W8, Canada",43.7589119,-79.3152218
"881 BLOOR ST W","881 Bloor Street West, Toronto, ON M6G 1M2, Canada",43.6620432,-79.42525479999999
"675 THE QUEENSWAY","675 The Queensway, Toronto, ON M8Y 1K8, Canada",43.627004,-79.4991149
"135 JEFFERSON AVE","135 Jefferson Avenue, Toronto, ON M6K 3E4, Canada",43.63969970000001,-79.4219988
"885 PROGRESS AVE","885 Progress Avenue, Toronto, ON M1H 2Z9, Canada",43.7812645,-79.2361565
"1764 KEELE ST","1764 Keele Street, Toronto, ON M6M 1M9, Canada",43.6868337,-79.47362849999999
"1765 KEELE ST","1765 Keele Street, Toronto, ON M6M 3W9, Canada",43.6866811,-79.47335489999999
"105 RONCESVALLES AVE","105 Roncesvalles Avenue, Toronto, ON M6R 2K6, Canada",43.6422573,-79.4474575
"393 EGLINTON AVE E","393 Eglinton Avenue East, Toronto, ON M4P 1M4, Canada",43.7095054,-79.3846657
"1386 GERRARD ST E","1386 Gerrard Street East, Toronto, ON M4L 2V5, Canada",43.6718187,-79.3240522
"123 YONGE ST","123 Yonge Street, Toronto, ON M5C, Canada",43.6507033,-79.37853419999999
"1050 BIRCHMOUNT RD","1050 Birchmount Road, Scarborough, ON M1K 1S1, Canada",43.7338749,-79.279494
"1200 HUNTINGWOOD DR","1200 Huntingwood Drive, Scarborough, ON M1S 1K7, Canada",43.7982374,-79.27710119999999
"2801 MIDLAND AVE","2801 Midland Avenue, Scarborough, ON M1S 1S4, Canada",43.79762789999999,-79.28357129999999
"6005 STEELES AVE E","6005 Steeles Avenue East, Big Plaza, Toronto, ON M1V 5P7, Canada",43.8344856,-79.25261929999999
"321 REXDALE BLVD","321 Rexdale Boulevard, Toronto, ON M9W 1R9, Canada",43.7146662,-79.5847063
"257 COLLEGE ST","257 College Street, Toronto, ON M5T 1R2, Canada",43.6579158,-79.3993211
"6364 YONGE ST","6364 Yonge Street, Toronto, ON M2M 3X7, Canada",43.795848,-79.419516
"3560 VICTORIA PARK AVE","3560 Victoria Park Avenue, Toronto, ON M1W 2J6, Canada",43.8058743,-79.33714189999999
"2500 YONGE ST","2500 Yonge Street, Toronto, ON M4P 2H7, Canada",43.7121751,-79.399685
"1969 FINCH AVE W","1969 Finch Avenue West, Toronto, ON M3N 2K2, Canada",43.7570544,-79.5193142
"1087 ST CLAIR AVE W","1087 Saint Clair Avenue West, Toronto, ON M6E 1A8, Canada",43.6784535,-79.4401616
"1052 BIRCHMOUNT RD","1052 Birchmount Road, Scarborough, ON M1K 1S1, Canada",43.7339263,-79.27965139999999
"1582 QUEEN ST W","1582 Queen Street West, Toronto, ON M6R 1A6, Canada",43.6398568,-79.44082259999999
"76 GRENVILLE ST","76 Grenville Street, Toronto, ON M5S 1B2, Canada",43.6623565,-79.3875078
"161 REXDALE BLVD","161 Rexdale Boulevard, Etobicoke, ON M9W 1P6, Canada",43.7112663,-79.56878329999999
"297 HARBORD ST","297 Harbord Street, Toronto, ON M6G 2Y5, Canada",43.6603809,-79.4152422
"2849 WESTON RD","2849 Weston Road, North York, ON M9M 1G7, Canada",43.7209917,-79.5372568
"619 KENNEDY RD","619 Kennedy Road, Toronto, ON M1K 2K4, Canada",43.72482979999999,-79.264803
"959 MIDLAND AVE","959 Midland Avenue, Scarborough, ON M1K 3W1, Canada",43.7375358,-79.2591164
"661 BLOOR ST W","661 Bloor Street West, Toronto, ON M6G 1L2, Canada",43.6641381,-79.415697
"958 BLOOR ST W","958 Bloor Street West, Toronto, ON M6H 1L6, Canada",43.6614155,-79.4286276
"2275 BAYVIEW AVE","2275 Bayview Avenue, Toronto, ON M4N, Canada",43.7274611,-79.3816549
"6233 BATHURST ST","6233 Bathurst Street, Toronto, ON M2R 2A5, Canada",43.7909589,-79.44525329999999
"63 MULOCK AVE","63 Mulock Avenue, Toronto, ON M6N 3C5, Canada",43.6697395,-79.4650748
"5503 EGLINTON AVE W","5503 Eglinton Avenue West, Toronto, ON M9C 5K5, Canada",43.6531467,-79.60137879999999
"647 KING ST W","647 King Street West, Toronto, ON M5V, Canada",43.6438971,-79.4021771
"164 EGLINTON AVE E","164 Eglinton Avenue East, Toronto, ON M4P 2K5, Canada",43.70777409999999,-79.39334699999999
"250 KING ST E","250 King Street East, Toronto, ON M5A 1J9, Canada",43.6515347,-79.3671213
"764 DUNDAS ST W","764 Dundas Street West, Toronto, ON M6J 1T9, Canada",43.6521075,-79.4070289
"654 LANSDOWNE AVE","654 Lansdowne Avenue, Toronto, ON M6H 3Z5, Canada",43.6624261,-79.4446657
"6731 KINGSTON RD","6731 Kingston Road, Scarborough, ON M1B 1G9, Canada",43.797234,-79.1484881
"1105 WILSON AVE","1105 Wilson Avenue, Toronto, ON M3M 1G7, Canada",43.7262666,-79.48314839999999
"541 FINCH AVE W","541 Finch Avenue West, Toronto, ON M2R, Canada",43.7712679,-79.44656619999999
"252 LANSDOWNE AVE","252 Lansdowne Avenue, Toronto, ON M6H 3X9, Canada",43.6511491,-79.4401097
"509 MOUNT PLEASANT RD","509 Mount Pleasant Road, Toronto, ON M4S 2M2, Canada",43.7017823,-79.387328
"188 SPADINA AVE","188 Spadina Avenue, Toronto, ON M5T, Canada",43.6499005,-79.3970882
"40 DUNDAS ST W","40 Dundas Street West, Toronto, ON M7A 0A9, Canada",43.6561011,-79.3826294
"834 YONGE ST","834 Yonge Street, Toronto, ON M4W 2G8, Canada",43.6714842,-79.3873691
"5745 FINCH AVE E","5745 Finch Avenue East, Scarborough, ON M1B 5J9, Canada",43.814761,-79.23244849999999
"371 RONCESVALLES AVE","371 Roncesvalles Avenue, Toronto, ON M6R 2M8, Canada",43.6501255,-79.45036499999999
"1201 BLOOR ST W","1201 Bloor Street West, Toronto, ON M6H 1N3, Canada",43.6589849,-79.4396094
"1193 DUNDAS ST W","1193 Dundas Street West, Toronto, ON M6J 1X4, Canada",43.6493712,-79.4222322
"1227 DUNDAS ST W","1227 Dundas Street West, Toronto, ON M6J 1X5, Canada",43.6493127,-79.4233125
"1440 YONGE ST","1440 Yonge Street, Toronto, ON M4T 1Y5, Canada",43.6873898,-79.3938258
"459 CHURCH ST","459 Church Street, Toronto, ON M4Y 2C8, Canada",43.6641927,-79.38019589999999
"2873 LAWRENCE AVE E","2873 Lawrence Avenue East, Toronto, ON M1P 2T8, Canada",43.7538864,-79.2534333
"2978 EGLINTON AVE E","2978 Eglinton Avenue East, Scarborough, ON M1J 2E7, Canada",43.7402228,-79.23300739999999
"554 SHEPPARD AVE W","554 Sheppard Avenue West, Toronto, ON M3H 4X8, Canada",43.7556463,-79.43736349999999
"374 YONGE ST","374 Yonge Street, Toronto, ON M5B 1S6, Canada",43.658846,-79.3821311
"859 BLOOR ST W","859 Bloor Street West, Toronto, ON M6G 1M5, Canada",43.6621421,-79.4244903
"138 HALLAM ST","138 Hallam Street, Toronto, ON M6H 1X1, Canada",43.6672219,-79.4316525
"214 AUGUSTA AVE","214 Augusta Avenue, Toronto, ON M5T 2L7, Canada",43.65477449999999,-79.4021317
"585 PARLIAMENT ST","585 Parliament Street, Toronto, ON M4X 1P7, Canada",43.6673844,-79.3691984
"2841 LAWRENCE AVE E","2841 Lawrence Avenue East, Toronto, ON M1J, Canada",43.7535159,-79.2551666
"2126 QUEEN ST E","2126 Queen Street East, Toronto, ON M4E 1G1, Canada",43.671273,-79.2943016
"2584 DANFORTH AVE","2584 Danforth Avenue, Toronto, ON M4C 1L4, Canada",43.6883622,-79.30104109999999
"155 LIBERTY ST","155 Liberty Street, Toronto, ON M6K 3G3, Canada",43.6374105,-79.4246969
"923 DUNDAS ST W","923 Dundas Street West, Toronto, ON M6J 1W3, Canada",43.65077609999999,-79.413511
"3058 BLOOR ST W","3058 Bloor Street West, Toronto, ON M8X, Canada",43.6469981,-79.5131954
"2470 YONGE ST","2470 Yonge Street, Toronto, ON M4P 2H5, Canada",43.7113902,-79.3993565
"5165 YONGE ST","5165 Yonge Street, Toronto, ON M2N, Canada",43.7697334,-79.4129311
"2102 QUEEN ST E","2102 Queen Street East, Toronto, ON M4E 1G1, Canada",43.6709708,-79.29573359999999
"10 TOWER DR","10 Tower Drive, Scarborough, ON M1R 2Z1, Canada",43.7450836,-79.29896409999999
"2060 ELLESMERE RD","2060 Ellesmere Road, Toronto, ON M1H 2V6, Canada",43.7759365,-79.2342065
"155 MORNINGSIDE AVE","155 Morningside Avenue, Toronto, ON M1E 2L3, Canada",43.7622814,-79.1836313
"819 BRIMLEY RD","819 Brimley Road, Toronto, ON M1P 3T6, Canada",43.7535077,-79.25534999999999
"696 ST CLAIR AVE W","696 Saint Clair Avenue West, Toronto, ON M6C, Canada",43.6816549,-79.4261837
"991 KENNEDY RD","991 Kennedy Road, Scarborough, ON M1P 2K5, Canada",43.7454769,-79.2732439
"9 CHURCH ST","9 Church Street, Toronto, ON M5E 1C9, Canada",43.6478458,-79.37352779999999
"60 YONGE ST","60 Yonge Street, Toronto, ON M5E 1X8, Canada",43.6484485,-79.3778798
"1411 GERRARD ST E","1411 Gerrard Street East, Toronto, ON M4L 1Z5, Canada",43.6719072,-79.32310799999999
"1935 WESTON RD","1935 Weston Road, Toronto, ON M9N 1W5, Canada",43.7005229,-79.5175746
"2256 KINGSTON RD","2256 Kingston Road, Toronto, ON M1N 1T6, Canada",43.70484769999999,-79.2523178
"1169 ST CLAIR AVE W","1169 Saint Clair Avenue West, Toronto, ON M6H 3L9, Canada",43.6778472,-79.44290939999999
"3785 LAKE SHORE BLVD W","3785 Lake Shore Boulevard West, Toronto, ON M8W 1R1, Canada",43.5926067,-79.5416812
"3400 YONGE ST","3400 Yonge Street, Toronto, ON M4N 2M7, Canada",43.7327326,-79.4044787
"2070 YONGE ST","2070 Yonge Street, Toronto, ON M4S 2A3, Canada",43.70201,-79.3975079
"490 QUEEN ST W","490 Queen Street West, Toronto, ON M5V 2B6, Canada",43.6478369,-79.4008692
"100 BLOOR ST E","100 Bloor Street East, Toronto, ON M4W, Canada",43.6709361,-79.3846434
"6015 STEELES AVE E","6015 Steeles Avenue East, Big Plaza, Toronto, ON M1V 5P7, Canada",43.8354445,-79.2538336
"1192 QUEEN ST E","1192 Queen Street East, Toronto, ON M4M 1L6, Canada",43.6630125,-79.3315851
"1019 SHEPPARD AVE E","1019 Sheppard Avenue East, Toronto, ON M2K 2X6, Canada",43.7694248,-79.3710863
"671 ST CLAIR AVE W","671 Saint Clair Avenue West, Toronto, ON M6C, Canada",43.6816887,-79.42504869999999
"2761 KINGSTON RD","2761 Kingston Road, Toronto, ON M1M 1M6, Canada",43.7191548,-79.2391279
"5985 STEELES AVE E","5985 Steeles Avenue East, Toronto, ON M1V 5P7, Canada",43.8352496,-79.2569185
"2910 DUFFERIN ST","2910 Dufferin Street, Toronto, ON M6B 3S7, Canada",43.7085175,-79.45355359999999
"354 QUEEN ST W","354 Queen Street West, Toronto, ON M5V 2A4, Canada",43.648958,-79.3953674
"805 DOVERCOURT RD","805 Dovercourt Road, Toronto, ON M6H 2X4, Canada",43.6627429,-79.4296846
"1090 BLOOR ST W","1090 Bloor Street West, Toronto, ON M6H 1M6, Canada",43.6602499,-79.4340224
"40 KENSINGTON AVE","40 Kensington Avenue, Toronto, ON M5T 2K1, Canada",43.6538179,-79.4004854
"856 BLOOR ST W","856 Bloor Street West, Toronto, ON M6G 1M2, Canada",43.6622622,-79.4244298
"792 KENNEDY RD","792 Kennedy Road, Toronto, ON M1K 2E2, Canada",43.7325233,-79.2681223
"2598 EGLINTON AVE E","2598 Eglinton Avenue East, Scarborough, ON M1K 5K2, Canada",43.7358912,-79.2531312
"389 KING ST W","389 King Street West, Toronto, ON M5V 1J6, Canada",43.6456396,-79.3935084
"2007 EGLINTON AVE E","2007 Eglinton Avenue East, Toronto, ON M1L, Canada",43.7290789,-79.2813043
"842 BLOOR ST W","842 Bloor Street West, Toronto, ON M6G 1M3, Canada",43.6623507,-79.4240171
"1972 EGLINTON AVE E","1972 Eglinton Avenue East, Toronto, ON M1L 2M6, Canada",43.7285874,-79.2849701
"173 DANFORTH AVE","173 Danforth Avenue, Toronto, ON M4K 1N2, Canada",43.6766051,-79.35667970000002
"341 BLOOR ST W","341 Bloor Street West, Toronto, ON M5S 1W7, Canada",43.6670739,-79.400727
"577 BIRCHMOUNT RD","577 Birchmount Road, Toronto, ON M1K 1P1, Canada",43.7140318,-79.2709313
"1915 YONGE ST","1915 Yonge Street, Toronto, ON M4S 1Z3, Canada",43.6986339,-79.39649949999999
"3121 SHEPPARD AVE E","3121 Sheppard Avenue East, Toronto, ON M1T 3J7, Canada",43.77661519999999,-79.31699429999999
"1350 DANFORTH RD","1350 Danforth Avenue, Toronto, ON M4J 1M9, Canada",43.6822628,-79.3287304
"3687 LAKE SHORE BLVD W","3687 Lake Shore Boulevard West, Toronto, ON M8W 1N6, Canada",43.5935011,-79.5378623
"1201 WILSON AVE","1201 Wilson Avenue, Toronto, ON M3M 1J8, Canada",43.7231137,-79.48705009999999
"433 JARVIS ST","433 Jarvis Street, Toronto, ON M4Y 2G6, Canada",43.6634893,-79.3771366
"530 OAKWOOD AVE","530 Oakwood Avenue, Toronto, ON M6C 2R5, Canada",43.6923153,-79.4408235
"680 REXDALE BLVD","680 Rexdale Boulevard, Toronto, ON M9W, Canada",43.7203692,-79.61368999999999
"2202 DUNDAS ST W","2202 Dundas Street West, Toronto, ON M6R 1X3, Canada",43.6537196,-79.45135499999999
"745 QUEEN ST W","745 Queen Street West, Toronto, ON M6J 1E5, Canada",43.6465492,-79.4071422
"699 LAWRENCE AVE W","699 Lawrence Avenue West, Toronto, ON M6A, Canada",43.715221,-79.447208
"3080 DUNDAS ST W","3080 Dundas Street West, Toronto, ON M6P 1Z8, Canada",43.6655969,-79.47244239999999
"2603 EGLINTON AVE W","2603 Eglinton Avenue West, Toronto, ON M6M, Canada",43.69021610000001,-79.4742765
"2291 KEELE ST","2291 Keele Street, North York, ON M6M 3Z9, Canada",43.7033355,-79.47660259999999
"268 LIPPINCOTT ST","268 Lippincott Street, Toronto, ON M5S 1E9, Canada",43.6615192,-79.4087253
"4016 FINCH AVE E","4016 Finch Avenue East, Toronto, ON M1S 3T6, Canada",43.80160130000001,-79.29515219999999
"330 YONGE ST","330 Yonge Street, Toronto, ON M5G 1C9, Canada",43.6574506,-79.38148620000001
"1591 WILSON AVE","1591 Wilson Avenue, Toronto, ON M3L 1A5, Canada",43.7207652,-79.50953050000001
"440 BLOOR ST W","440 Bloor Street West, Toronto, ON M5S 1Y2, Canada",43.6658099,-79.408497
"1408 DANFORTH AVE","1408 Danforth Avenue, Toronto, ON M4J 1M9, Canada",43.6826362,-79.3275759
"2387 EGLINTON AVE E","2387 Eglinton Avenue East, Toronto, ON M1K 2P3, Canada",43.7316858,-79.2702379
"867 DANFORTH AVE","867 Danforth Avenue, Toronto, ON M4J 1L8, Canada",43.6798305,-79.3397525
"166 NORSEMAN ST","166 Norseman Street, Toronto, ON M8Z 2R4, Canada",43.6334017,-79.5225653
"1 CHELWOOD RD","1 Chelwood Road, Scarborough, ON M1K 2K5, Canada",43.7248217,-79.2756556
"1000 PAPE AVE","1000 Pape Avenue, East York, ON M4K 3V7, Canada",43.68833360000001,-79.3485579
"1610 QUEEN ST E","1610 Queen Street East, Toronto, ON M4L 1E5, Canada",43.66635309999999,-79.31684349999999
"321 RONCESVALLES AVE","321 Roncesvalles Avenue, Toronto, ON M6R 2M6, Canada",43.6487178,-79.44985109999999
"19 CHARLOTTE ST","19 Charlotte Street, Toronto, ON M5V 3P7, Canada",43.6465589,-79.3937993
"3266 LAKE SHORE BLVD W","3266 Lake Shore Boulevard West, Toronto, ON M8V 1M1, Canada",43.5970229,-79.52319179999999
"401 LOGAN AVE","401 Logan Avenue, Toronto, ON M4M 2N8, Canada",43.6639172,-79.3438429
"230 CHRISTIE ST","230 Christie Street, Toronto, ON M6G 3B8, Canada",43.6699756,-79.4209242
"103 PARKWAY FOREST DR","103 Parkway Forest Drive, Toronto, ON M2J 1P5, Canada",43.773989,-79.3401579
"2083 LAKE SHORE BLVD W","2083 Lake Shore Boulevard West, Toronto, ON M8V, Canada",43.6301266,-79.4771117
"1351 ST CLAIR AVE W","1351 Saint Clair Avenue West, Toronto, ON M6E 1C5, Canada",43.6761197,-79.45069930000001
"2625 YONGE ST","2625 Yonge Street, Toronto, ON M4R 1J8, Canada",43.7149817,-79.40007949999999
"2783 DANFORTH AVE","2783 Danforth Avenue, Toronto, ON M4C 1M1, Canada",43.6893868,-79.2964836
"2143 DANFORTH AVE","2143 Danforth Avenue, Toronto, ON M4C 1K1, Canada",43.68592870000001,-79.3111919
"1658 JANE ST","1658 Jane Street, Toronto, ON M9N 2R8, Canada",43.7019165,-79.50352529999999
"1533 JANE ST","1533 Jane Street, Toronto, ON M6M, Canada",43.692537,-79.5010578
"888 BLOOR ST W","888 Bloor Street West, Toronto, ON M6G 1M2, Canada",43.6620151,-79.4254874
"81 KINCORT ST","81 Kincort Street, Toronto, ON M6M 2L7, Canada",43.6997176,-79.4689665
"785 QUEEN ST W","785 Queen Street West, Toronto, ON M6J 1E7, Canada",43.6462286,-79.4083617
"1179 WESTON RD","1179 Weston Road, Toronto, ON M6M 4P3, Canada",43.6872127,-79.48995359999999
"2104 DANFORTH AVE","2104 Danforth Avenue, Toronto, ON M4C 1K1, Canada",43.6859641,-79.3121323
